movie,rating,votes
Six-Gun Gold,6.8,276.0
Phantom Valley,8.7,39.0
Frontier Pony Express,7.1,12.0
"Sentivano uno strano, eccitante, pericoloso puzzo di dollari",6.5,4801.0
A Commercial Interlude,6.5,4801.0
Solo contro tutti,6.7,11.0
The Phantom Cowboy,7.9,253.0
Western X,4.0,38.0
The Hunter's Moon,7.0,839.0
El tigre negro,5.8,8.0
Men of the Timberland,8.7,53.0
The Scarlet Horseman,6.5,4801.0
Seth's Gold,4.9,34.0
"Hozho, in beauty we walk",6.5,4801.0
Fort Doom,5.4,63.0
"Go West, Young Man!",6.2,27.0
The Rustler's Roundup,5.2,29.0
The Lawmen,6.5,4801.0
Flame of the West,6.5,4801.0
La tumba del pistolero,5.3,834.0
Struggle & Hope,7.5,31.0
The Hard Hombre,6.5,4801.0
A Fistful of Gold,6.5,4801.0
Smoky Mountain Melody,6.2,56.0
The Woman of the Mountain,5.5,38.0
Allegri becchini... arriva Trinit?,6.5,4801.0
Adrenalade,7.5,8.0
Due contro tutti,6.5,4801.0
Square Deal Sanderson,6.5,4801.0
Rowan's Road,6.5,4801.0
Die gro?e Fahrt,6.5,4801.0
Old Norris' Gal,9.3,8.0
A Lass of the Lumberlands,6.5,4801.0
Rebel City,6.5,4801.0
Portraits,7.9,42.0
Salomy Jane,7.2,53.0
Told in the Hills,8.7,25.0
Branded Men,6.5,4801.0
Don't Be a Hero,6.5,4801.0
A Lawman Is Born,6.5,4801.0
Frontier Vengeance,6.5,4801.0
"Posate le pistole, reverendo",6.5,4801.0
The Lone Rider in Ghost Town,5.3,161.0
Saving Grayson,4.6,16.0
The Travellers,4.4,42.0
Broncho Billy and the Baby,1.7,138.0
Haceldama ou Le prix du sang,6.5,4801.0
Bilis ng Kamay,9.4,6.0
Fighters of the Saddle,6.5,4801.0
The Round Up,6.5,4801.0
The Country Beyond,6.5,4801.0
Whitewater Sam,6.5,4801.0
Hombrecito,8.6,24.0
Wildcatters,6.5,4801.0
Rollin' Home to Texas,7.6,27.0
Mudpots,6.5,4801.0
Then Came Jones,7.1,29.0
Sons of the Pioneers,6.5,332.0
Pony Post,6.5,4801.0
The Bargain,6.5,4801.0
Git Along Little Dogies,7.4,10.0
Law and Lawless,4.0,13.0
Forbidden Trails,6.5,4801.0
Outlaws of the Prairie,7.4,113.0
Pioneers of the Frontier,6.3,23.0
GiurÃ²... e li uccise ad uno ad uno... Piluk il timido,6.5,4801.0
La hiena,9.1,36.0
The Red Raiders,6.5,4801.0
Pistol Packin' Woodpecker,7.4,6.0
John Doe: A Western Tale,8.4,33.0
Nubes Rojas,6.5,4801.0
Relevo para un pistolero,5.9,36.0
The Fifth Man,6.0,31.0
Cowboy Dreams,6.4,60.0
Gaucho Serenade,6.5,4801.0
L'uomo della valle maledetta,6.9,8.0
Saddle Up with Dick Wrangler & Injun Joe,6.8,11.0
The Singing Vagabond,8.6,342.0
Strangers at Sunrise,6.5,4801.0
Chuck Connors' Great Western Theatre,6.5,4801.0
Hidden Valley Outlaws,6.5,4801.0
Isaac... Dugo ni Abraham,6.6,25.0
Roaring Rangers,6.6,55.0
Zanna Bianca e il grande Kid,6.5,4801.0
Pistolero,6.5,4801.0
Canyon City,8.0,90.0
Mountain Charlie,6.5,4801.0
La barranca de la muerte,8.6,6.0
Water Rustlers,6.5,4801.0
Bucky and Pepito,6.5,4801.0
LÃ©gendes d'automne,4.0,13.0
Earp: Saints for Sinners,6.5,4801.0
Five O'Clock,7.4,33.0
Iola's Promise,6.5,26.0
Cowgirls and Indians,6.5,4801.0
Gunning for Vengeance,5.7,52.0
Fair Warning,6.5,4801.0
Weak,9.0,6.0
Bloodslinger,9.8,12.0
Pistol Packin' Nitwits,6.5,4801.0
Gunsmoke Mesa,6.5,4801.0
Cole Younger & The Black Train,6.5,4801.0
A Sina do Aventureiro,6.5,4801.0
Puny Express,8.5,15.0
For the Love of Mike,6.5,4801.0
West of Hot Dog,6.5,4801.0
Who Knows?,9.0,28.0
Battle of Greed,6.5,4801.0
CowBoy: The Legend of Billy Tate,6.5,4801.0
Law of the Wild,6.5,4801.0
Bullets for Bandits,3.5,234.0
Long Ranger and Tonton: Shooting Stars of the West,6.5,4801.0
Prairie Chickens,6.5,4801.0
Outlaw Queen,6.5,4801.0
El 30-30,6.5,4801.0
Outlaws of the Plains,5.8,8.0
Wild Man,6.7,20.0
Soft Shoes,6.5,4801.0
El juez de la soga,6.5,4801.0
Under Montana Skies,9.4,42.0
The Nervous Wreck,7.3,73.0
"C'era una volta questo pazzo, pazzo, pazzo West",6.5,4801.0
August's Claim,6.0,9.0
Stagecoach Kid,6.8,19.0
Western Renegades,6.5,4801.0
Ninguno de los tres se llamaba Trinidad,6.5,4801.0
Arie prerie,6.5,4801.0
El Hijo Del Hijo Desobediente,6.5,4801.0
Sagebrush Law,5.0,24.0
California Frontier,6.5,4801.0
Die gestohlene Zeit,6.1,141.0
Michigan Kid,5.3,42.0
Tumbledown Ranch in Arizona,6.5,4801.0
Ramus,6.5,4801.0
The Valley of Vanishing Men,6.5,4801.0
Western Justice,6.2,16.0
Ein langer Ritt nach Eden,7.7,25.0
Cowboy Blues,6.5,4801.0
A Ilha das Cangaceiras Virgens,7.6,213.0
El Ã¡guila negra contra los enmascarados de la muerte,8.2,26.0
The Rawhide Trail,9.6,10.0
Lucky Terror,6.5,4801.0
The Summer of Walter Hacks,5.8,74.0
'49-'17,6.5,4801.0
Gli eroi del West,6.5,4801.0
Das Tal der tanzenden Witwen,6.5,4801.0
The Son-of-a-Gun,6.8,24.0
Jezebeth 2 Hour of the Gun,7.2,98.0
Nueva ArgirÃ³polis,6.5,4801.0
The Pioneers,6.5,4801.0
The Primal Lure,7.1,50.0
Two Gun Troubador,6.5,4801.0
Texas Panhandle,6.5,4801.0
Grand Canyon Trail,7.1,13.0
Whistlin' Dan,6.5,4801.0
Black Hills,6.1,41.0
TÃ¶dlicher Irrtum,7.8,55.0
Lazer Town,5.8,46.0
Trail Dust,7.2,47.0
Y la muerte lo seguÃ­a,6.5,4801.0
Cowboy Holiday,7.7,14.0
Gunn,5.8,21.0
Galloping Thunder,5.9,174.0
The Legend of Blue Jacket & Red Coat,8.3,13.0
Hell's Acre,7.6,12.0
Buzzy Rides the Range,6.5,4801.0
Overland Mail Robbery,7.7,151.0
Son of God's Country,7.4,23.0
Marked for Murder,6.5,4801.0
Nan of Music Mountain,6.5,4801.0
Hellriders,6.5,4801.0
Sangre en la barranca,5.5,16.0
Beyond the Grave,6.5,4801.0
Son of Roaring Dan,6.5,4801.0
The Outlaw and the Baby,7.8,64.0
El coyote,5.8,58.0
Los irrompibles,6.8,6.0
The Blazing Trail,6.5,4801.0
A Ridin' Romeo,6.5,4801.0
Prairie Pirates,7.5,53.0
Sheriff of Contention,6.8,31.0
A Girl and Her Gun,6.5,4801.0
Nobleza gaucha,6.2,6.0
"Cartel, 1882",6.5,4801.0
High Noon: The Clock Strikes Noon Again,6.5,4801.0
Trigger Pals,6.5,4801.0
La venganza de la sombra,4.4,24.0
Gobo Fango,6.5,21.0
Young Billy the Kid,6.0,192.0
Stagecoach to Monterey,6.5,4801.0
Goldtown Ghost Riders,7.1,30.0
The Outlaw Breaker,6.4,247.0
Limoncello,3.3,20.0
A Knight of the Range,5.7,47.0
The First Cowboy,6.5,4801.0
Feudin' Rhythm,7.0,77.0
The Frontier Phantom,5.9,64.0
Exodus 23:20,6.5,4801.0
Tirando a matar,7.4,9.0
Black Powder,8.0,12.0
The Vanishing Riders,6.5,4801.0
Twenty One at the Belle Saloon,6.5,4801.0
Apache Garden,5.9,44.0
Blazing Frontier,6.5,30.0
Wrenched,5.8,71.0
En defensa propia,4.0,26.0
"Ay, ay, Sheriff",6.5,4801.0
Westward Whoa,6.5,4801.0
The Law of the Range,6.5,4801.0
The Game They Play,6.2,75.0
Les colts de l'or noir,7.9,123.0
Donkeyote,4.3,14.0
Tex Rides with the Boy Scouts,8.6,9.0
Drakken,5.7,26.0
Tom and His Pals,6.5,4801.0
Little Bighorn: L'Histoire dans la Peau,6.5,4801.0
Once Upon a Woman,7.5,149.0
"Freddy Pharkas, Frontier Pharmacist",6.5,4801.0
The Rogues of Flat Oak,3.5,150.0
Los dos cuatreros,6.5,4801.0
The Circle of Death,5.3,58.0
Honor of the Mounted,6.5,4801.0
Trigger Fingers,6.7,58.0
Cowboys & Engines: Complete Pitch Reel,6.5,4801.0
Dangerous Love,6.4,9.0
Mi ley es un revÃ³lver,7.3,13.0
Girl With No Name,6.3,150.0
"A Fight for Millions: Episode No. 1, The Snare",7.2,134.0
Mudo,2.9,12.0
Shooting High,5.8,14.0
Outtakes,7.5,12.0
Men in the Raw,6.3,122.0
The Singing Outlaw,5.7,60.0
Arizona Gang Busters,6.5,4801.0
The Last Escape of Billy the Kid,6.5,4801.0
Lo sceriffo di Rockspring,4.7,19.0
Mark of the Gun,6.5,4801.0
His Brother's Ghost,7.7,9.0
The Gallant Legion,6.5,4801.0
The Roaming Cowboy,6.5,4801.0
The Reel World of Mrs Mitty,6.5,4801.0
The Bandit's Wager,6.7,52.0
Tex Granger: Midnight Rider of the Plains,8.3,44.0
Overlanders,7.6,92.0
Texas Hippie Coalition: Moonshine,6.5,4801.0
Early Reins,7.2,88.0
Hotel Palomar,7.6,17.0
The Tiger's Trail,6.5,4801.0
The San Antonio Kid,6.5,4801.0
The Toll Gate,6.5,4801.0
The Fighting Sheriff,5.7,228.0
Trouble Busters,6.5,4801.0
Smoke Lightning,5.8,63.0
Old West,7.4,38.0
Hell at High Noon,6.5,4801.0
Gordon of Ghost City,6.5,4801.0
Los fabulosos de Trinidad,6.5,4801.0
Los rebeldes de Arizona,7.2,23.0
Quartermaine,8.2,15.0
The Blanketing,4.6,26.0
Saving America's Horses: A Nation Betrayed,8.0,9.0
The Circus Horse,6.5,4801.0
CimarrÃ³n,7.6,10.0
"Taste of Fear, Savage Mercy",4.9,199.0
Atini Seven Kovboy,6.5,4801.0
Their Compact,8.3,48.0
A Tale of the West,6.4,50.0
Heart of the Rockies,8.0,11.0
The Son of Davy Crockett,5.9,85.0
"Konga, the Wild Stallion",7.0,51.0
California Gold Rush,8.3,55.0
Daredevil Jack,5.6,12.0
"Once Guilty, Now Innocent, But Still Dead",6.5,4801.0
Mi guitarra y mi caballo,6.5,4801.0
The Last of the Clintons,6.5,4801.0
"Two Brothers, a Girl and a Gun",6.6,21.0
Whispering Sage,7.0,9.0
Uccideva a freddo,6.6,94.0
The Man from New Mexico,7.1,87.0
Viva Cisco Kid,6.5,4801.0
Scarlet Days,6.5,4801.0
Harsh Wilderness,7.7,4801.0
Ringo e Gringo contro tutti,6.6,7.0
"Ride, Ryder, Ride!",8.0,22.0
The Fighting Parson,6.5,4801.0
Vigilante Terror,6.5,4801.0
Trailing Danger,7.9,69.0
I sette del gruppo selvaggio,7.1,40.0
The Devils Playground,6.3,97.0
Gundown at Sandoval,5.7,66.0
The Fighting Redhead,6.5,4801.0
Saratoga Lights,6.5,4801.0
The Indian's Love,7.9,13.0
Outlaws of Texas,6.5,4801.0
Riders of the Dusk,8.3,39.0
Sioux Ghost Dance,6.3,167.0
Tales from Parts Unknown,6.5,4801.0
Dude Cowboy,6.5,4801.0
Boot Hill Bandits,6.2,50.0
"Alphonse and Gaston, No. 3",6.5,4801.0
Wyoming Wildcat,6.5,4801.0
The Lucky Horseshoe,6.9,25.0
Thank You Mask Man,6.5,4801.0
The Hawk,6.5,4801.0
Los valientes de Guerrero,5.6,9.0
Wild Horses and Renegades,6.5,4801.0
Tatlong baraha,6.5,4801.0
The Heart of a Sioux,6.5,4801.0
The Outlaw and the Lady,8.0,919.0
Todo el horizonte para morir,6.5,4801.0
Towards the Sun,5.3,20.0
Return of the Lone Ranger,6.5,4801.0
Knight of the Plains,8.5,13.0
West of Sonora,6.5,4801.0
The Adventures of Lariat Sam,6.5,4801.0
Beyond the Purple Hills,8.0,242.0
El siete vidas,7.5,8.0
Law of the West,6.5,4801.0
Burning Oceans Into Deserts,6.5,4801.0
Hoodoo Voodoo,5.2,54.0
The Kangaroo Kid,7.1,57.0
Regulators,6.5,4801.0
American Lawless,6.5,4801.0
Defying the Law,6.1,16.0
Life for Mile,6.5,4801.0
The Saddle Buster,6.5,4801.0
False Paradise,7.8,104.0
Harmony Trail,8.9,9.0
Guns in the Dark,6.5,4801.0
Sunset Riders,7.3,30.0
When a Man Sees Red,6.5,4801.0
O Cangaceiro TrapalhÃ£o,4.8,313.0
Pulp Sicily Stories,6.0,13.0
El impenetrable,6.5,4801.0
El centauro del norte,6.5,85.0
King of the Mounties,5.7,95.0
Down Laredo Way,6.5,4801.0
Untitled Bass Reeves Anime,6.5,4801.0
Dakota: Inspired by Hannah Dustin,6.5,4801.0
The Cowboy Counsellor,5.6,116.0
Texas Trouble Shooters,7.9,33.0
Cacique Bandeira,6.8,72.0
Backwater,6.5,4801.0
Salt Lake Raiders,7.0,186.0
On the Wrong Side of the Track,6.5,4801.0
Alias the Bad Man,6.5,4801.0
The Deed,6.9,319.0
Tot oder Lebendig,8.0,38.0
Hyde and Zeke,6.5,4801.0
Red River Shore,6.5,4801.0
Trail of the Mounties,6.6,175.0
One Bullet to Bedlam,6.8,10.0
Virtue,7.4,44.0
Durch seine Venen flie?t Blei,7.4,22.0
CarroÃ±a,6.5,4801.0
Lucky Larkin,7.9,19.0
The Sunday Round-Up,6.2,38.0
Royce,8.5,18.0
Quanto costa morire,7.0,33.0
Horace Bell,6.0,10.0
Sheriff of Wichita,6.0,12.0
Adieu pays,7.7,10.0
Renegades of the Rio Grande,7.1,16.0
30 Seconds in Hell,5.5,14.0
The Great Open,6.5,4801.0
Christmas at Draculas,6.5,4801.0
Brimstone Saint,8.0,18.0
West of Calico,6.5,4801.0
Trails of Adventure,7.7,6.0
Robots & Cowboys,8.9,72.0
Blood Loss,8.6,11.0
The Man from New York,6.5,4801.0
The Devil Wears Spurs,6.5,4801.0
The Frozen Star,6.5,4801.0
Nato per uccidere,7.3,14.0
"Tschetan, der Indianerjunge",7.9,17.0
Ben's Kid,4.2,34.0
Lone Cowboy,5.7,15.0
'DOBE' and a Company of Heroes!,6.5,4801.0
Taos,6.5,4801.0
Clive,6.5,4801.0
Hoppy's Holiday,6.4,129.0
The Lone Chipmunks,8.3,53.0
Little Bear and the Master,6.4,26.0
Silent Valley,6.5,4801.0
The Mediator,7.4,25.0
Desert Dream,6.4,50.0
A filha do padre,5.6,124.0
Willy & Scratch,6.5,4801.0
The Bandit Trail,8.6,303.0
La Ãºltima aventura del Zorro,6.5,4801.0
...e lo chiamarono Spirito Santo,5.4,24.0
La montaÃ±a sin ley,8.3,63.0
Border Saddlemates,7.7,71.0
Diamond Trail,8.6,144.0
The Cabin in the Clearing,4.3,13.0
Cold Was the Ground,8.0,35.0
Disposable,6.8,48.0
Salt Wound,6.3,15.0
Born Still,6.5,4801.0
Shitkicker Bullseye,6.5,4801.0
Sunset Serenade,5.4,220.0
El Ãºltimo rebelde,6.5,4801.0
The Cowboy and the Kid,7.0,8.0
When a Man Rides Alone,5.7,14.0
PiconzÃ©,7.7,20.0
Gun Town,4.5,8.0
The Silver Thimble Gang,3.5,168.0
Jubilo,6.5,4801.0
Sweet Mercy,7.2,14.0
Trail to Gunsight,6.5,4801.0
Fox Chase Hare,4.6,22.0
The Aryan,8.0,20.0
Park Avenue Logger,7.5,24.0
Pancho Villa aquÃ­ y allÃ­,6.1,12.0
Burning Man: Rites of Passage,6.5,4801.0
Streets of Ghost Town,8.2,5.0
The Yank,6.7,300.0
Branded a Bandit,6.1,441.0
John Wayne and ''Chisum'',7.8,140.0
Det vildeste westen,5.5,8.0
Calico Queens,6.5,4801.0
Primero el dÃ³lar,6.1,144.0
Ri guang xia gu,7.6,47.0
A Gun Fightin' Gentleman,9.8,10.0
Forbidden Trail,6.8,87.0
Del Rio,6.5,4801.0
The Broken Spur,7.2,60.0
Range Defenders,8.1,16.0
The Parson of Panamint,6.1,22.0
The Magnificent Dead,6.8,243.0
Home in Wyomin',6.5,4801.0
Lookin' for Some Posse,5.8,23.0
The Perfect Orchid,6.5,4801.0
La venganza de Gabino Barrera,7.2,9.0
Territorial Men,6.5,4801.0
Fugitive of the Plains,6.5,4801.0
Low Midnight,8.0,11.0
Patitos Feos,7.2,25.0
When the Heart Calls,6.5,4801.0
The Great Toy Robbery,8.2,81.0
The Sweet Creek County War,6.5,4801.0
Kulog at kidlat,6.5,4801.0
The Fighting Gringo,6.5,4801.0
Slaughter Trail,7.5,31.0
Buckeye and Blue,8.4,23.0
Trail of Terror,5.0,29.0
El justiciero vengador,6.9,10.0
Song of the Gringo,6.5,4801.0
"C- Bar, II",7.5,43.0
Son of Billy the Kid,4.9,23.0
Forbidden Valley,6.5,4801.0
The Lone Prairie,6.7,61.0
Fighting Mustang,7.5,58.0
The Vigilantes Return,8.5,42.0
The Outlaw Express,6.5,4801.0
El asesino enmascarado,6.5,4801.0
The Squaw's Love,6.5,4801.0
Caryl of the Mountains,7.0,159.0
El Ã¡guila negra en la ley de los fuertes,5.1,415.0
The Adventures of Cyclone Malone,6.5,4801.0
I Shot Billy the Kid,7.0,10.0
Los indomables,6.4,303.0
Sheriff of Las Vegas,9.0,7.0
Se t'incontro t'ammazzo,6.5,4801.0
Heading West,6.5,4801.0
Zanjas,7.3,13.0
The Mustachioed Bandit Meets His End,9.0,125.0
The Masked Rider,8.7,222.0
Wagon Wheels Westward,6.5,4801.0
The Thrill Hunter,6.5,4801.0
The Whispering Skull,6.2,14.0
The Guardsmen: Part 3,5.0,17.0
A Cowboy's Vindication,8.1,395.0
Dadda: Donald and Daisy Duck Adventure,8.3,8.0
Susanna Pass,7.3,33.0
The Arizonian,6.1,106.0
La Protagoniste,6.5,4801.0
La mula de Cullen Baker,5.7,38.0
Wrangler's Roost,7.2,42.0
Agility,7.6,121.0
I due sergenti del generale Custer,6.5,4801.0
Rollin' Plains,5.8,51.0
The Legend,6.5,4801.0
Devils Unto Dust,8.0,7.0
McMasters of Sweetwater,6.1,29.0
The Pocatello Kid,6.5,4801.0
Rodeo and Juliet,6.5,4801.0
Song of the Saddle,6.5,4801.0
The Great Stagecoach Robbery,8.2,7.0
Border Brigands,6.5,4801.0
The Lion Kid 2,6.3,202.0
Dream Wagon,6.5,4801.0
Wolves of the Nation,6.5,4801.0
The Fighting Marshal,6.5,4801.0
Hoedown,7.4,13.0
In the Aisles of the Wild,6.5,4801.0
The Local Bad Man,8.2,7.0
Ridin' for Justice,7.9,65.0
Cabalgando con la muerte,4.0,6.0
The Lone Star Vigilantes,6.5,4801.0
The Lightning Express,6.5,4801.0
Las hermanas Karambazo,8.2,20.0
The Far Out West,6.5,4801.0
Colorado Ambush,6.5,4801.0
Red River Robin Hood,6.5,4801.0
The Eyes of Old Texas,7.0,84.0
Rough Riding Ranger,6.5,242.0
The Bugle Call,7.2,8.0
La texana maldita 2,6.5,4801.0
Killed Twice in Texas,6.5,4801.0
The Best Man Wins,7.1,16.0
The Lone Rider Ambushed,7.1,81.0
Redskin Blues,9.8,6.0
Smokey Smith,8.1,14.0
Call of the Rockies,7.9,9.0
Editors: Formaldehyde,6.5,4801.0
Night Blind,5.8,44.0
Trailing North,6.2,18.0
Meaner Than Hell,6.5,4801.0
Arizona Territory,7.9,38.0
La sceriffa,6.5,4801.0
The Phantom Stockman,6.5,4801.0
Yukon Manhunt,7.4,19.0
A Tornado in the Saddle,7.7,47.0
Samurai uesutan: Katsugeki samurai-dÃ´,6.5,4801.0
Red Rock Outlaw,6.5,4801.0
Westworld to Yuma,6.5,4801.0
Hidden Danger,6.5,4801.0
"DÃ¡melo, bastardo!!!",6.4,71.0
On the Moonlight Trail,6.5,4801.0
Two-Fisted Rangers,6.5,4801.0
Treachery Rides the Range,4.7,133.0
Roaring Six Guns,6.5,4801.0
Vengeance of the West,6.5,4801.0
"Bienvenido, padre Murray",8.1,8.0
Villin Pohjolan kulta,6.5,4801.0
Pancho Villa Returns,6.5,4801.0
La Leyenda Del Lobo Negro,7.9,91.0
The Shoes,7.0,33.0
A Fistful of Candy,6.6,110.0
Gun.Smoke,5.7,91.0
End of the Trail,6.9,44.0
Velvet Cut,6.4,9.0
The Last of the Wild Mustangs,8.2,21.0
Dawn of Conviction,6.5,4801.0
Halbblut - Karl-May-Spiele Bad Segeberg 2010,6.5,4801.0
Clayton's Riders,10.0,6.0
West of the Alamo,8.1,7.0
Cheyenne Roundup,6.5,4801.0
Vigilantes of Dodge City,6.5,4801.0
Vitamin Pink,6.5,4801.0
Kanowna,6.5,4801.0
Raiders of the West,6.9,55.0
Western Gold,6.5,4801.0
Tangled Trails,6.5,4801.0
Rainbow's End,6.5,21.0
Karl-May-Spiele: Unter Geiern - Der Sohn des BÃ¤renjÃ¤gers,7.1,40.0
The Paradise Trail,5.8,12.0
Arizona Legion,6.5,4801.0
Wasser fÃ¼r Canitoga,7.8,71.0
Amanecer en Puerta Oscura,6.5,4801.0
Sangre en el Bravo,4.7,225.0
The Sunset Rider,6.5,4801.0
White Oak,6.8,7.0
Phantom Stallion,6.5,19.0
El jinete enmascarado,6.5,4801.0
Spirit of the West,7.2,52.0
Rio Concho,6.5,4801.0
Fast Bullets,6.4,99.0
The Scrapper,6.5,4801.0
The Outlaws Daughter,8.7,7.0
El Ãºltimo pistolero,6.1,144.0
Condenados a muerte,7.7,88.0
One Man Law,7.1,53.0
Paul Cauthen: Holy Ghost Fire,6.5,21.0
Hitchhiker,6.5,4801.0
HajdÃºk,7.2,19.0
Il figlio di Zorro,7.8,19.0
Sylas: The Last Gunman,6.5,4801.0
La ley del gavilÃ¡n,6.5,4801.0
Border Lord,7.2,327.0
A Son of the Plains,7.7,23.0
Rocky e Hudson,6.5,4801.0
The Rise of Whore Betsy,7.2,15.0
The Sheriff's Daughter,5.2,9.0
Blue Games,5.5,102.0
El diablo desaparece,5.9,72.0
Boi AruÃ¡,3.4,98.0
Trail Riders,6.5,4801.0
Border Caballero,5.5,175.0
Rodeo Rhythm,6.5,4801.0
The Arizona Terror,8.8,101.0
The Lone Stranger and Porky,7.5,872.0
La emboscada mortal,7.2,17.0
Grubstake,6.1,122.0
Asilacak Adam,6.5,4801.0
"Lederstrumpf, 1. Teil: Der WildtÃ¶ter und Chingachgook",7.0,107.0
Carson City Raiders,6.5,4801.0
Rocky Mountain Rangers,6.5,4801.0
Ghost Town Riders,6.7,91.0
Miss Texas,6.5,4801.0
El pueblo del terror,8.1,32.0
Dog Bite,6.5,4801.0
The Great Meadow,6.5,4801.0
Jiggs and Maggie Out West,6.7,204.0
West of Wyoming,6.5,53.0
The Manco,6.5,4801.0
Nobody Wrote It Down: Tales of the Black Pioneers,6.5,4801.0
Thurston,6.5,4801.0
Feud of the West,6.3,77.0
Code of the Saddle,5.6,14.0
What Waits for You,5.4,29.0
Return of the Rangers,6.5,4801.0
Rustlers of the Badlands,6.5,4801.0
Crimson's Kiss,6.5,4801.0
El Diablo Rides,6.8,37.0
Devil's Crossing,7.0,36.0
Heaven and Earth; A Ritual,7.2,31.0
Gangs of Sonora,6.0,41.0
Lightning Strikes West,7.4,10.0
Here the Vulture Waits,5.5,56.0
Rifle,6.5,4801.0
Shadow Ranch,6.5,4801.0
Raiders of Red Gap,8.0,12.0
Ride the Wanted Trail,8.2,8.0
Thunder in God's Country,7.6,110.0
The Cheyenne's Bride,6.5,4801.0
Rose of the Rancho,7.3,171.0
Vengeance of Rannah,6.3,8.0
A Missouri Outlaw,6.5,4801.0
Riding the Sunset Trail,8.1,19.0
Steppe,7.3,74.0
Sheriff Nell's Tussle,6.5,4801.0
Bada alla tua pelle Spirito Santo!,7.4,40.0
"Jesse James, Jr.",6.5,4801.0
The Unknowing,8.1,30.0
"Oremus, Alleluia e CosÃ¬ Sia",6.5,4801.0
Between the Sand and the Sky,6.5,4801.0
Escuela de valientes,6.8,15.0
Three in the Saddle,6.5,4801.0
The Reconciliation of Love and Revolvers,6.5,4801.0
Lawless Land,6.8,30.0
Hills of Oklahoma,6.5,4801.0
Last Frontier Uprising,7.8,6.0
Across the Plains,8.2,21.0
Untamed Heiress,6.5,4801.0
Chicano,6.5,4801.0
The Lone Rider Rides On,6.1,38.0
Northwest Stampede,6.5,4801.0
Desert Flowers,4.4,190.0
White Thunder,6.5,4801.0
Una forca per 3 vigliacchi,6.5,4801.0
Powdersmoke Range,6.5,4801.0
Agua Dulce,7.3,215.0
One Shot Ranger,7.1,495.0
Due mafiosi nel Far West,6.5,4801.0
Untitled 5/7 Pictures Western Project,6.5,4801.0
Oro e piombo,6.5,4801.0
Billy the Kid's Fighting Pals,8.0,10.0
Throw a Saddle on a Star,6.5,4801.0
Code of the Rangers,6.5,4801.0
"Iona, the White Squaw",2.2,49.0
Morgan Kane,6.7,12.0
Whirlwind,6.5,4801.0
Big Bob,8.6,18.0
No Law 4000,6.5,4801.0
Santos Vega vuelve,7.3,11.0
Land of the Open Range,7.0,7.0
Clint Eastwood,6.5,4801.0
Water Stuff,8.5,27.0
Desperate Manny,6.5,4801.0
Two-Gun Gussie,6.5,4801.0
Sweet Dreams Norma Jean,6.5,4801.0
The Apache Kid,6.5,4801.0
Phantom of the Range,6.5,4801.0
Camino de la horca,6.5,4801.0
Yo no me caso compadre,6.6,53.0
Men with Steel Faces,8.4,12.0
Frontier Outlaws,8.1,15.0
Rustlers of Red Dog,4.3,66.0
La muerte pasa lista,6.5,4801.0
Western Courage,6.5,4801.0
Beyond the Sierras,6.5,4801.0
Dos inocentes mujeriegos,6.5,4801.0
Woman Hungry,6.5,4801.0
Near the Rainbow's End,7.4,19.0
The White Horseman,7.3,43.0
El muchacho de Durango,8.2,51.0
Pacific Aggression,6.5,4801.0
Catrachos and Kings,6.5,4801.0
The Lady from Texas,6.5,4801.0
The Fighting Renegade,6.5,4801.0
Texas Wildcats,9.4,7.0
Tar with a Star,6.5,4801.0
ObstÃ¡culos Orgullo Y Recompensa,6.6,32.0
Durand of the Bad Lands,6.5,4801.0
The Cyclone Ranger,6.5,4801.0
Flaming Frontier,6.5,4801.0
Man of Action,6.9,31.0
The Outlaw Colony,8.6,10.0
The Law of the West,5.6,9.0
The Four-Bit Man,6.3,21.0
3 kilabot sa barilan,6.5,4801.0
Marshal of Cripple Creek,6.5,4801.0
"The Church, Part 2",9.1,26.0
Hari sa Barilan,8.2,62.0
Moses on the Mesa,7.1,13.0
Yo... el aventurero,6.5,4801.0
O Diabo de Vila Velha,7.6,32.0
Sheriff of Sage Valley,7.5,52.0
Circle Canyon,6.9,39.0
The Find,6.5,4801.0
Who's Your Father?,6.5,4801.0
Verano violento,6.5,4801.0
The Enchanted Hill,6.5,4801.0
"The Long, Long Trail",6.5,4801.0
The Mysterious Desperado,6.5,4801.0
Valley of Terror,6.5,4801.0
Straight Shooter,8.6,29.0
The Texas Bearcat,5.7,30.0
Gun Grit,5.8,10.0
Sundown on the Prairie,3.8,11.0
The Kid Rides Again,6.5,4801.0
The Challenge of Rin Tin Tin,6.5,4801.0
King of the Sierras,7.6,236.0
The Single Track,6.5,4801.0
Fernand cow-boy,6.5,4801.0
The Stranger from Ponca City,8.6,15.0
Bill Sharkey's Last Game,7.7,87.0
Cold Hearts,7.9,45.0
Under Western Skies,6.5,4801.0
Texas Gun Fighter,6.5,4801.0
Wandering with the Dead,6.9,227.0
The Heart of Texas Ryan,3.0,57.0
Along the Sundown Trail,7.7,14.0
Along the Rio Grande,6.5,4801.0
Across the Border,6.5,4801.0
Via Pony Express,6.4,20.0
Trail of Kit Carson,6.8,267.0
The Outlaw and the Female Detective,6.5,4801.0
Border Badmen,6.5,4801.0
Law of the Badlands,7.4,42.0
Dai nemici mi guardo io!,7.3,18.0
Absaroka,6.5,4801.0
Sundown Valley,7.7,173.0
